movieId,clean_title,title,year,genres,tags,rating_count,mean_rating,weighted_rating,rating_std,tag_count,imdbId,tmdbId
1212,"Third Man, The","Third Man, The (1949)",1949.0,Film-Noir|Mystery|Thriller,Venice|ferris wheel|zither,24,4.229166666666667,4.030727662198566,0.977787727771069,3,41959,1092.0
2160,Rosemary's Baby,Rosemary's Baby (1968),1968.0,Drama|Horror|Thriller,Atmospheric|creepy|demons|paranoia|scary|suspense,32,4.171875,4.024732020793968,0.7252293852915244,6,63522,805.0
78499,Toy Story 3,Toy Story 3 (2010),2010.0,Adventure|Animation|Children|Comedy|Fantasy|IMAX,,55,4.109090909090909,4.023656450821135,0.7679392161692485,0,435761,10193.0
1172,Cinema Paradiso (Nuovo cinema Paradiso),Cinema Paradiso (Nuovo cinema Paradiso) (1989),1989.0,Drama,,34,4.161764705882353,4.023581694245411,1.0277998584450223,0,95765,11216.0
1262,"Great Escape, The","Great Escape, The (1963)",1963.0,Action|Adventure|Drama|War,POW,43,4.127906976744186,4.0195002471644745,0.8666645370107577,1,57115,5925.0
1250,"Bridge on the River Kwai, The","Bridge on the River Kwai, The (1957)",1957.0,Adventure|Drama|War,POW,45,4.122222222222222,4.018778015788012,1.11373427728702,1,50212,826.0
930,Notorious,Notorious (1946),1946.0,Film-Noir|Romance|Thriller,assassination,20,4.25,4.017724581122506,0.5256574830378469,1,38787,303.0
933,To Catch a Thief,To Catch a Thief (1955),1955.0,Crime|Mystery|Romance|Thriller,,23,4.217391304347826,4.016062901642271,0.8370142683225262,0,48728,381.0
1617,L.A. Confidential,L.A. Confidential (1997),1997.0,Crime|Film-Noir|Mystery|Thriller,Police,97,4.061855670103093,4.014283140118421,0.8299652727384985,1,119488,2118.0
1291,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade (1989),1989.0,Action|Adventure,Holy Grail|archaeology,140,4.046428571428572,4.013516864782233,0.7817533065304718,2,97576,89.0
60069,WALL·E,WALL·E (2008),2008.0,Adventure|Animation|Children|Romance|Sci-Fi,Post apocalyptic|last man on earth|love story|social commentary,104,4.0576923076923075,4.013398343827899,0.8598591336079368,4,910970,10681.0
110,Braveheart,Braveheart (1995),1995.0,Action|Drama|War,Medieval|Oscar (Best Cinematography)|Scotland|beautiful scenery|epic|historical|inspirational|mel gibson|revenge|sword fight,237,4.031645569620253,4.012252084766474,0.9677263634544532,10,112573,197.0
3681,For a Few Dollars More (Per qualche dollaro in più),For a Few Dollars More (Per qualche dollaro in più) (1965),1965.0,Action|Drama|Thriller|Western,,33,4.151515151515151,4.0122384012512535,0.6310315028394048,0,59578,938.0
1270,Back to the Future,Back to the Future (1985),1985.0,Adventure|Comedy|Sci-Fi,time travel,171,4.038011695906433,4.0111889602919595,0.8744844665374806,1,88763,105.0
1266,Unforgiven,Unforgiven (1992),1992.0,Drama|Western,revenge,45,4.111111111111111,4.0095187565287524,0.7221250905934833,1,105695,33.0
5995,"Pianist, The","Pianist, The (2002)",2002.0,Drama|War,Holocaust|holocaust|true story,46,4.108695652173913,4.00934568822823,0.8226855986358935,3,253474,423.0
1247,"Graduate, The","Graduate, The (1967)",1967.0,Comedy|Drama|Romance,Simon and Garfunkel,79,4.063291139240507,4.005841055142644,0.9106460393715244,1,61722,37247.0
6460,"Trial, The (Procès, Le)","Trial, The (Procès, Le) (1962)",1962.0,Drama,,5,4.9,4.001000918039476,0.22360679774997888,0,57427,3009.0
905,It Happened One Night,It Happened One Night (1934),1934.0,Comedy|Romance,Screwball,14,4.321428571428571,4.000609254458811,0.7234304723687333,1,25316,3078.0
1248,Touch of Evil,Touch of Evil (1958),1958.0,Crime|Film-Noir|Thriller,,17,4.264705882352941,4.00053895586741,0.709701677177274,0,52311,1480.0
3508,"Outlaw Josey Wales, The","Outlaw Josey Wales, The (1976)",1976.0,Action|Adventure|Drama|Thriller|Western,,18,4.25,4.000518994538987,0.6473929618545631,0,75029,10747.0
1245,Miller's Crossing,Miller's Crossing (1990),1990.0,Crime|Drama|Film-Noir|Thriller,Mafia,20,4.225,4.000483201812161,0.6972691091152079,1,100150,379.0
1945,On the Waterfront,On the Waterfront (1954),1954.0,Crime|Drama,boxing|coulda been a contender,24,4.1875,4.000424631895535,0.953397813771538,2,47296,654.0
5952,"Lord of the Rings: The Two Towers, The","Lord of the Rings: The Two Towers, The (2002)",2002.0,Adventure|Fantasy,Myth|Tolkein,188,4.0212765957446805,3.9975330601652415,0.8923767867346103,2,167261,121.0
778,Trainspotting,Trainspotting (1996),1996.0,Comedy|Crime|Drama,based on a book|dark comedy|drug abuse|narrated,102,4.03921568627451,3.9956217374103846,0.8255999154224543,4,117951,627.0
92259,Intouchables,Intouchables (2011),2011.0,Comedy|Drama,emotional|sexuality,37,4.108108108108108,3.9894350620120145,1.0350465309933274,2,1675434,77338.0
44555,"Lives of Others, The (Das leben der Anderen)","Lives of Others, The (Das leben der Anderen) (2006)",2006.0,Drama|Romance|Thriller,,34,4.117647058823529,3.988697973315178,0.6969503213613096,0,405094,582.0
1272,Patton,Patton (1970),1970.0,Drama|War,World War II,33,4.121212121212121,3.98842887744173,1.1991553214027302,1,66206,11202.0
2542,"Lock, Stock & Two Smoking Barrels","Lock, Stock & Two Smoking Barrels (1998)",1998.0,Comedy|Crime|Thriller,,67,4.052238805970149,3.9870264849020085,0.879627712049031,0,120735,100.0
56782,There Will Be Blood,There Will Be Blood (2007),2007.0,Drama|Western,atmospheric|cerebral|character study|gritty|intense|long shots|morality|visually appealing,28,4.142857142857143,3.9868652122311534,0.803431792688493,8,469494,7345.0
741,Ghost in the Shell (Kôkaku kidôtai),Ghost in the Shell (Kôkaku kidôtai) (1995),1995.0,Animation|Sci-Fi,,27,4.148148148148148,3.986500357015351,0.6767401332691951,0,113568,9323.0
293,Léon: The Professional (a.k.a. The Professional) (Léon),Léon: The Professional (a.k.a. The Professional) (Léon) (1994),1994.0,Action|Crime|Drama|Thriller,Action|French|Gary Oldman|Guns|Jean Reno|Lolita theme|Luc Besson|Natalie Portman|assassin|assassination|assassins|awkward romance|corruption|crime|disturbing|drama|friendship|great acting|hit men|hitman|humorous|imdb top 250|loneliness|love story|organized crime|police|police corruption|quirky|sniper|tense|touching|unique,133,4.018796992481203,3.9860141750179765,0.862532421519739,35,110413,101.0
1219,Psycho,Psycho (1960),1960.0,Crime|Horror,Alfred Hitchcock|Norman Bates|black and white|imdb top 250|psychology|remade|suspenseful|tense,83,4.036144578313253,3.983847965788615,0.8546256223937793,9,54215,539.0
1283,High Noon,High Noon (1952),1952.0,Drama|Western,gunfight,19,4.2105263157894735,3.982643316162595,0.7512173356493558,1,44706,288.0
899,Singin' in the Rain,Singin' in the Rain (1952),1952.0,Comedy|Musical|Romance,movie business,47,4.074468085106383,3.982393086652726,0.9834429505582797,1,45152,872.0
1237,"Seventh Seal, The (Sjunde inseglet, Det)","Seventh Seal, The (Sjunde inseglet, Det) (1957)",1957.0,Drama,atmospheric|cerebral|chess|death|existentialism|philosophical|reflective,18,4.222222222222222,3.9820004760204686,0.7712141348743973,7,50976,490.0
923,Citizen Kane,Citizen Kane (1941),1941.0,Drama|Mystery,Rosebud,69,4.043478260869565,3.980948882725034,0.9691533996331337,1,33467,15.0
1719,"Sweet Hereafter, The","Sweet Hereafter, The (1997)",1997.0,Drama,Canada|death,16,4.25,3.9805605141021063,0.7527726527090811,2,120255,10217.0
27773,Old Boy,Old Boy (2003),2003.0,Mystery|Thriller,bizarre|claustrophobic|depressing|disturbing|hallucinatory|paranoid|surreal|twisted,39,4.089743589743589,3.979458601094847,0.8650509178183406,8,364569,670.0
112852,Guardians of the Galaxy,Guardians of the Galaxy (2014),2014.0,Action|Adventure|Sci-Fi,Great Visuals|funny|humorous|unlikely hero,59,4.0508474576271185,3.978147247831657,0.8392058810639919,4,2015381,118340.0
176,Living in Oblivion,Living in Oblivion (1995),1995.0,Comedy,,13,4.3076923076923075,3.97790967511603,0.5219539227133918,0,113677,9071.0
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The","Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",2003.0,Documentary|War,Vietnam,13,4.3076923076923075,3.97790967511603,0.43485924631145223,1,317910,12698.0
1244,Manhattan,Manhattan (1979),1979.0,Comedy|Drama|Romance,black and white,33,4.106060606060606,3.976524115536968,0.7578503290308195,1,79522,696.0
6711,Lost in Translation,Lost in Translation (2003),2003.0,Comedy|Drama|Romance,Japan|atmospheric,74,4.033783783783784,3.976072444006659,0.7865786895167737,2,335266,153.0
3152,"Last Picture Show, The","Last Picture Show, The (1971)",1971.0,Drama,black-and-white,8,4.5,3.971412520738392,0.5345224838248487,1,67328,25188.0
3201,Five Easy Pieces,Five Easy Pieces (1970),1970.0,Drama,,8,4.5,3.971412520738392,0.5976143046671968,0,65724,26617.0
81845,"King's Speech, The","King's Speech, The (2010)",2010.0,Drama,,58,4.043103448275862,3.970358400784368,0.6641475393487417,0,1504320,45269.0
3037,Little Big Man,Little Big Man (1970),1970.0,Western,,24,4.145833333333333,3.9701216015925045,1.0371277924976336,0,65988,11040.0
457,"Fugitive, The","Fugitive, The (1993)",1993.0,Thriller,based on a TV show,190,3.9921052631578946,3.9699196625756414,0.7859148879384228,1,106977,5503.0
31658,Howl's Moving Castle (Hauru no ugoku shiro),Howl's Moving Castle (Hauru no ugoku shiro) (2004),2004.0,Adventure|Animation|Fantasy|Romance,06 Oscar Nominated Best Movie - Animation|Hayao Miyazaki|In Netflix queue|Studio Ghibli|anime|fantasy world,40,4.075,3.9696737316847486,0.7210213553507239,6,347149,4935.0
